t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
104,174,6.712643678160919,235,5.170212765957447,1.0,1.0
105,174,6.712643678160919,235,5.170212765957447,1.0,1.0
106,174,6.712643678160919,235,5.170212765957447,1.0,1.0
107,174,6.712643678160919,235,5.170212765957447,1.0,1.0
108,174,6.712643678160919,235,5.170212765957447,1.0,1.0
109,174,6.712643678160919,235,5.170212765957447,1.0,1.0
110,174,6.712643678160919,235,5.170212765957447,1.0,1.0
111,174,6.712643678160919,235,5.170212765957447,1.0,1.0
112,174,6.712643678160919,235,5.170212765957447,1.0,1.0
113,174,6.712643678160919,235,5.170212765957447,1.0,1.0
114,174,6.712643678160919,235,5.170212765957447,1.0,1.0
115,174,6.712643678160919,235,5.170212765957447,1.0,1.0
116,174,6.712643678160919,235,5.170212765957447,1.0,1.0
117,174,6.712643678160919,235,5.170212765957447,1.0,1.0
118,174,6.712643678160919,235,5.170212765957447,1.0,1.0
119,174,6.712643678160919,235,5.170212765957447,1.0,1.0
120,174,6.712643678160919,235,5.170212765957447,1.0,1.0
121,174,6.712643678160919,235,5.170212765957447,1.0,1.0
122,174,6.712643678160919,235,5.170212765957447,1.0,1.0
123,174,6.712643678160919,235,5.170212765957447,1.0,1.0
124,174,6.712643678160919,235,5.170212765957447,1.0,1.0
125,174,6.712643678160919,235,5.170212765957447,1.0,1.0
126,174,6.712643678160919,235,5.170212765957447,1.0,1.0
127,174,6.712643678160919,235,5.170212765957447,1.0,1.0
128,174,6.712643678160919,235,5.170212765957447,1.0,1.0
129,174,6.712643678160919,235,5.170212765957447,1.0,1.0
130,174,6.712643678160919,235,5.170212765957447,1.0,1.0
131,174,6.712643678160919,235,5.170212765957447,1.0,1.0
132,174,6.712643678160919,235,5.170212765957447,1.0,1.0
133,174,6.712643678160919,235,5.170212765957447,1.0,1.0
134,174,6.712643678160919,235,5.170212765957447,1.0,1.0
135,174,6.712643678160919,235,5.170212765957447,1.0,1.0
136,174,6.712643678160919,235,5.170212765957447,1.0,1.0
137,174,6.712643678160919,235,5.170212765957447,1.0,1.0
138,174,6.712643678160919,235,5.170212765957447,1.0,1.0
139,174,6.712643678160919,235,5.170212765957447,1.0,1.0
140,174,6.712643678160919,235,5.170212765957447,1.0,1.0
141,174,6.712643678160919,235,5.170212765957447,1.0,1.0
142,174,6.712643678160919,235,5.170212765957447,1.0,1.0
143,174,6.712643678160919,235,5.170212765957447,1.0,1.0
144,174,6.712643678160919,235,5.170212765957447,1.0,1.0
145,174,6.712643678160919,235,5.170212765957447,1.0,1.0
146,174,6.712643678160919,235,5.170212765957447,1.0,1.0
147,174,6.712643678160919,235,5.170212765957447,1.0,1.0
148,174,6.712643678160919,235,5.170212765957447,1.0,1.0
149,174,6.712643678160919,235,5.170212765957447,1.0,1.0
150,174,6.712643678160919,235,5.170212765957447,1.0,1.0
151,174,6.712643678160919,235,5.170212765957447,1.0,1.0
152,174,6.712643678160919,235,5.170212765957447,1.0,1.0
153,174,6.712643678160919,235,5.170212765957447,1.0,1.0
154,174,6.712643678160919,235,5.170212765957447,1.0,1.0
155,174,6.712643678160919,235,5.170212765957447,1.0,1.0
156,174,6.712643678160919,235,5.170212765957447,1.0,1.0
157,174,6.712643678160919,235,5.170212765957447,1.0,1.0
158,174,6.712643678160919,235,5.170212765957447,1.0,1.0
159,174,6.712643678160919,235,5.170212765957447,1.0,1.0
160,174,6.712643678160919,235,5.170212765957447,1.0,1.0
161,174,6.712643678160919,235,5.170212765957447,1.0,1.0
162,174,6.712643678160919,235,5.170212765957447,1.0,1.0
163,174,6.712643678160919,235,5.170212765957447,1.0,1.0
164,174,6.712643678160919,235,5.170212765957447,1.0,1.0
165,174,6.712643678160919,235,5.170212765957447,1.0,1.0
166,174,6.712643678160919,235,5.170212765957447,1.0,1.0
167,174,6.712643678160919,235,5.170212765957447,1.0,1.0
168,174,6.712643678160919,235,5.170212765957447,1.0,1.0
169,174,6.712643678160919,235,5.170212765957447,1.0,1.0
170,174,6.712643678160919,235,5.170212765957447,1.0,1.0
171,174,6.712643678160919,235,5.170212765957447,1.0,1.0
172,174,6.712643678160919,235,5.170212765957447,1.0,1.0
173,174,6.712643678160919,235,5.170212765957447,1.0,1.0
174,174,6.712643678160919,235,5.170212765957447,1.0,1.0
175,174,6.712643678160919,235,5.170212765957447,1.0,1.0
176,174,6.712643678160919,235,5.170212765957447,1.0,1.0
177,174,6.712643678160919,235,5.170212765957447,1.0,1.0
178,174,6.712643678160919,235,5.170212765957447,1.0,1.0
179,174,6.712643678160919,235,5.170212765957447,1.0,1.0
180,174,6.712643678160919,235,5.170212765957447,1.0,1.0
181,174,6.712643678160919,235,5.170212765957447,1.0,1.0
182,174,6.712643678160919,235,5.170212765957447,1.0,1.0
183,174,6.712643678160919,235,5.170212765957447,1.0,1.0
184,174,6.712643678160919,235,5.170212765957447,1.0,1.0
185,174,6.712643678160919,235,5.170212765957447,1.0,1.0
186,174,6.712643678160919,235,5.170212765957447,1.0,1.0
187,174,6.712643678160919,235,5.170212765957447,1.0,1.0
188,174,6.712643678160919,235,5.170212765957447,1.0,1.0
189,174,6.712643678160919,235,5.170212765957447,1.0,1.0
190,174,6.712643678160919,235,5.170212765957447,1.0,1.0
191,174,6.712643678160919,235,5.170212765957447,1.0,1.0
192,174,6.712643678160919,235,5.170212765957447,1.0,1.0
193,174,6.712643678160919,235,5.170212765957447,1.0,1.0
194,174,6.712643678160919,235,5.170212765957447,1.0,1.0
195,174,6.712643678160919,235,5.170212765957447,1.0,1.0
196,174,6.712643678160919,235,5.170212765957447,1.0,1.0
197,174,6.712643678160919,235,5.170212765957447,1.0,1.0
198,174,6.712643678160919,235,5.170212765957447,1.0,1.0
199,174,6.712643678160919,235,5.170212765957447,1.0,1.0
200,174,6.712643678160919,235,5.170212765957447,1.0,1.0
201,174,6.712643678160919,235,5.170212765957447,1.0,1.0
202,174,6.712643678160919,235,5.170212765957447,1.0,1.0
203,174,6.712643678160919,235,5.170212765957447,1.0,1.0
204,174,6.712643678160919,235,5.170212765957447,1.0,1.0
205,174,6.712643678160919,235,5.170212765957447,1.0,1.0
206,174,6.712643678160919,235,5.170212765957447,1.0,1.0
207,174,6.712643678160919,235,5.170212765957447,1.0,1.0
208,174,6.712643678160919,235,5.170212765957447,1.0,1.0
209,174,6.712643678160919,235,5.170212765957447,1.0,1.0
210,174,6.712643678160919,235,5.170212765957447,1.0,1.0
211,174,6.712643678160919,235,5.170212765957447,1.0,1.0
212,174,6.712643678160919,235,5.170212765957447,1.0,1.0
213,174,6.712643678160919,235,5.170212765957447,1.0,1.0
214,174,6.712643678160919,235,5.170212765957447,1.0,1.0
215,174,6.712643678160919,235,5.170212765957447,1.0,1.0
216,174,6.712643678160919,235,5.170212765957447,1.0,1.0
217,174,6.712643678160919,235,5.170212765957447,1.0,1.0
218,174,6.712643678160919,235,5.170212765957447,1.0,1.0
219,174,6.712643678160919,235,5.170212765957447,1.0,1.0
220,174,6.712643678160919,235,5.170212765957447,1.0,1.0
221,174,6.712643678160919,235,5.170212765957447,1.0,1.0
222,174,6.712643678160919,235,5.170212765957447,1.0,1.0
223,174,6.712643678160919,235,5.170212765957447,1.0,1.0
224,174,6.712643678160919,235,5.170212765957447,1.0,1.0
225,174,6.712643678160919,235,5.170212765957447,1.0,1.0
226,174,6.712643678160919,235,5.170212765957447,1.0,1.0
227,174,6.712643678160919,235,5.170212765957447,1.0,1.0
228,174,6.712643678160919,235,5.170212765957447,1.0,1.0
229,174,6.712643678160919,235,5.170212765957447,1.0,1.0
230,174,6.712643678160919,235,5.170212765957447,1.0,1.0
231,174,6.712643678160919,235,5.170212765957447,1.0,1.0
232,174,6.712643678160919,235,5.170212765957447,1.0,1.0
233,174,6.712643678160919,235,5.170212765957447,1.0,1.0
234,174,6.712643678160919,235,5.170212765957447,1.0,1.0
235,174,6.712643678160919,235,5.170212765957447,1.0,1.0
236,174,6.712643678160919,235,5.170212765957447,1.0,1.0
237,174,6.712643678160919,235,5.170212765957447,1.0,1.0
238,174,6.712643678160919,235,5.170212765957447,1.0,1.0
239,174,6.712643678160919,235,5.170212765957447,1.0,1.0
240,174,6.712643678160919,235,5.170212765957447,1.0,1.0
241,174,6.712643678160919,235,5.170212765957447,1.0,1.0
242,174,6.712643678160919,235,5.170212765957447,1.0,1.0
243,174,6.712643678160919,235,5.170212765957447,1.0,1.0
244,174,6.712643678160919,235,5.170212765957447,1.0,1.0
245,174,6.712643678160919,235,5.170212765957447,1.0,1.0
246,174,6.712643678160919,235,5.170212765957447,1.0,1.0
247,174,6.712643678160919,235,5.170212765957447,1.0,1.0
248,174,6.712643678160919,235,5.170212765957447,1.0,1.0
249,174,6.712643678160919,235,5.170212765957447,1.0,1.0
250,174,6.712643678160919,235,5.170212765957447,1.0,1.0
