t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
56,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
57,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
58,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
59,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
60,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
61,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
62,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
63,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
64,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
65,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
66,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
67,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
68,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
69,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
70,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
71,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
72,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
73,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
74,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
75,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
76,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
77,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
78,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
79,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
80,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
81,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
82,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
83,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
84,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
85,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
86,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
87,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
88,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
89,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
90,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
91,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
92,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
93,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
94,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
95,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
96,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
97,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
98,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
99,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
100,36,2.611111111111111,55,2.1818181818181817,1.0,1.0
