t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
105,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
106,24,4.25,8,7.0,0,0,0.3333333333333333
107,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
108,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
109,24,4.25,8,7.0,0,0,0.3333333333333333
110,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
111,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
112,24,4.25,8,7.0,0,0,0.3333333333333333
113,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
114,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
115,24,4.25,8,7.0,0,0,0.3333333333333333
116,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
117,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
118,24,4.25,8,7.0,0,0,0.3333333333333333
119,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
120,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
121,24,4.25,8,7.0,0,0,0.3333333333333333
122,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
123,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
124,24,4.25,8,7.0,0,0,0.3333333333333333
125,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
126,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
127,24,4.25,8,7.0,0,0,0.3333333333333333
128,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
129,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
130,24,4.25,8,7.0,0,0,0.3333333333333333
131,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
132,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
133,24,4.25,8,7.0,0,0,0.3333333333333333
134,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
135,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
136,24,4.25,8,7.0,0,0,0.3333333333333333
137,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
138,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
139,24,4.25,8,7.0,0,0,0.3333333333333333
140,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
141,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
142,24,4.25,8,7.0,0,0,0.3333333333333333
143,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
144,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
145,24,4.25,8,7.0,0,0,0.3333333333333333
146,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
147,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
148,24,4.25,8,7.0,0,0,0.3333333333333333
149,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
150,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
151,24,4.25,8,7.0,0,0,0.3333333333333333
152,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
153,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
154,24,4.25,8,7.0,0,0,0.3333333333333333
155,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
156,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
157,24,4.25,8,7.0,0,0,0.3333333333333333
158,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
159,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
160,24,4.25,8,7.0,0,0,0.3333333333333333
161,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
162,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
163,24,4.25,8,7.0,0,0,0.3333333333333333
164,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
165,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
166,24,4.25,8,7.0,0,0,0.3333333333333333
167,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
168,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
169,24,4.25,8,7.0,0,0,0.3333333333333333
170,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
171,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
172,24,4.25,8,7.0,0,0,0.3333333333333333
173,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
174,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
175,24,4.25,8,7.0,0,0,0.3333333333333333
176,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
177,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
178,24,4.25,8,7.0,0,0,0.3333333333333333
179,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
180,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
181,24,4.25,8,7.0,0,0,0.3333333333333333
182,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
183,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
184,24,4.25,8,7.0,0,0,0.3333333333333333
185,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
186,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
187,24,4.25,8,7.0,0,0,0.3333333333333333
188,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
189,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
190,24,4.25,8,7.0,0,0,0.3333333333333333
191,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
192,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
193,24,4.25,8,7.0,0,0,0.3333333333333333
194,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
195,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
196,24,4.25,8,7.0,0,0,0.3333333333333333
197,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
198,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
199,24,4.25,8,7.0,0,0,0.3333333333333333
200,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
201,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
202,24,4.25,8,7.0,0,0,0.3333333333333333
203,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
204,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
205,24,4.25,8,7.0,0,0,0.3333333333333333
206,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
207,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
208,24,4.25,8,7.0,0,0,0.3333333333333333
209,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
210,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
211,24,4.25,8,7.0,0,0,0.3333333333333333
212,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
213,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
214,24,4.25,8,7.0,0,0,0.3333333333333333
215,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
216,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
217,24,4.25,8,7.0,0,0,0.3333333333333333
218,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
219,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
220,24,4.25,8,7.0,0,0,0.3333333333333333
221,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
222,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
223,24,4.25,8,7.0,0,0,0.3333333333333333
224,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
225,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
226,24,4.25,8,7.0,0,0,0.3333333333333333
227,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
228,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
229,24,4.25,8,7.0,0,0,0.3333333333333333
230,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
231,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
232,24,4.25,8,7.0,0,0,0.3333333333333333
233,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
234,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
235,24,4.25,8,7.0,0,0,0.3333333333333333
236,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
237,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
238,24,4.25,8,7.0,0,0,0.3333333333333333
239,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
240,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
241,24,4.25,8,7.0,0,0,0.3333333333333333
242,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
243,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
244,24,4.25,8,7.0,0,0,0.3333333333333333
245,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
246,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
247,24,4.25,8,7.0,0,0,0.3333333333333333
248,26,4.3076923076923075,9,7.5,0,0,0.28205128205128205
249,28,4.214285714285714,9,7.0,0,0,0.38461538461538464
250,24,4.25,8,7.0,0,0,0.3333333333333333
