t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
152,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
153,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
154,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
155,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
156,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
157,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
158,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
159,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
160,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
161,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
162,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
163,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
164,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
165,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
166,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
167,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
168,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
169,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
170,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
171,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
172,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
173,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
174,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
175,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
176,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
177,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
178,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
179,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
180,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
181,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
182,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
183,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
184,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
185,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
186,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
187,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
188,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
189,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
190,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
191,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
192,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
193,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
194,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
195,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
196,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
197,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
198,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
199,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
200,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
201,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
202,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
203,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
204,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
205,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
206,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
207,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
208,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
209,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
210,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
211,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
212,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
213,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
214,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
215,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
216,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
217,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
218,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
219,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
220,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
221,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
222,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
223,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
224,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
225,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
226,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
227,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
228,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
229,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
230,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
231,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
232,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
233,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
234,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
235,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
236,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
237,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
238,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
239,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
240,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
241,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
242,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
243,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
244,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
245,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
246,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
247,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
248,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
249,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
250,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
251,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
252,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
253,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
254,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
255,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
256,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
257,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
258,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
259,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
260,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
261,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
262,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
263,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
264,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
265,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
266,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
267,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
268,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
269,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
270,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
271,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
272,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
273,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
274,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
275,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
276,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
277,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
278,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
279,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
280,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
281,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
282,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
283,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
284,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
285,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
286,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
