t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
107,11,3.4545454545454546,6,5.5,0,0,0.34782608695652173
108,17,3.3529411764705883,6,5.199999999999999,0,0,0.4
109,16,3.3125,6,5.25,0,0,0.5
110,12,3.3333333333333335,6,5.449999999999999,0,0,0.6470588235294118
111,5,3.0,4,4.0,0,0,0.0625
112,9,2.888888888888889,4,4.0,0,0,0.16666666666666666
113,21,3.4761904761904763,6,5.0,0,0,0.2
114,18,3.111111111111111,6,5.149999999999999,0,0,0.5
115,6,3.3333333333333335,5,4.75,0,0,0.043478260869565216
116,8,3.375,4,4.0,0,0,0.0
117,16,3.5,6,5.25,0,0,0.043478260869565216
118,9,2.888888888888889,4,4.0,0,0,0.08695652173913043
119,23,3.217391304347826,6,5.0,0,0,0.3333333333333333
120,18,3.611111111111111,6,5.149999999999999,0,0,0.5769230769230769
121,7,3.142857142857143,5,4.699999999999999,0,0,0.25
122,14,3.5,6,5.35,0,0,0.0
123,15,3.2666666666666666,5,4.299999999999999,0,0,0.11538461538461539
124,12,3.0833333333333335,5,4.449999999999999,0,0,0.42105263157894735
125,10,3.3,5,4.549999999999999,0,0,0.6923076923076923
126,15,3.533333333333333,6,5.299999999999999,0,0,0.08695652173913043
127,10,3.6,6,5.549999999999999,0,0,0.47058823529411764
128,22,3.409090909090909,6,5.0,0,0,0.391304347826087
129,6,2.8333333333333335,4,4.0,0,0,0.12
130,9,3.7777777777777777,6,5.6,0,0,0.0
131,8,3.0,5,4.6499999999999995,0,0,0.0
132,19,3.526315789473684,6,5.099999999999998,0,0,0.2857142857142857
133,23,3.347826086956522,6,5.0,0,0,0.6153846153846154
134,9,3.4444444444444446,5,4.6,0,0,0.28
135,1,2.0,2,2.0,0,0,0.0
136,7,3.142857142857143,5,4.699999999999999,0,0,0.0
137,10,3.6,6,5.549999999999999,0,0,0.0
138,3,2.0,2,2.0,0,0,0.08333333333333333
139,11,3.1818181818181817,5,4.5,0,0,0.07692307692307693
140,22,3.409090909090909,6,5.0,0,0,0.32
141,2,2.0,2,2.0,0,0,0.043478260869565216
142,23,3.347826086956522,6,5.0,0,0,0.08695652173913043
143,7,3.142857142857143,5,4.699999999999999,0,0,0.30434782608695654
144,15,3.2666666666666666,5,4.299999999999999,0,0,0.375
145,6,3.3333333333333335,5,4.75,0,0,0.3125
146,10,2.8,4,4.0,0,0,0.0
147,18,3.2777777777777777,6,5.149999999999999,0,0,0.2727272727272727
148,10,2.8,4,4.0,0,0,0.3333333333333333
149,7,3.142857142857143,5,4.699999999999999,0,0,0.0
150,15,3.066666666666667,5,4.299999999999999,0,0,0.375
151,12,2.9166666666666665,4,4.0,0,0,0.42105263157894735
152,11,2.727272727272727,4,4.0,0,0,0.6428571428571429
153,6,2.8333333333333335,4,4.0,0,0,0.3076923076923077
154,15,3.4,6,5.299999999999999,0,0,0.23529411764705882
155,10,3.1,4,4.0,0,0,0.19047619047619047
156,20,3.45,6,5.050000000000001,0,0,0.2
157,13,3.0,5,4.399999999999999,0,0,0.5
158,22,3.272727272727273,6,5.0,0,0,0.34615384615384615
159,14,3.357142857142857,5,4.35,0,0,0.38461538461538464
160,22,3.409090909090909,6,5.0,0,0,0.5
161,21,3.3333333333333335,6,5.0,0,0,0.7916666666666666
162,16,3.5,6,5.25,0,0,0.6086956521739131
163,11,3.0,4,4.0,0,0,0.125
164,15,3.4,6,5.299999999999999,0,0,0.18181818181818182
165,21,3.380952380952381,6,5.0,0,0,0.7142857142857143
166,23,3.217391304347826,6,5.0,0,0,0.6923076923076923
167,11,2.727272727272727,4,4.0,0,0,0.36
168,4,2.0,2,2.0,0,0,0.25
169,21,3.3333333333333335,6,5.0,0,0,0.041666666666666664
170,9,3.2222222222222223,4,4.0,0,0,0.25
171,14,3.357142857142857,5,4.35,0,0,0.5333333333333333
172,22,3.272727272727273,6,5.0,0,0,0.44
173,15,3.4,6,5.299999999999999,0,0,0.4230769230769231
174,17,3.411764705882353,6,5.199999999999999,0,0,0.45454545454545453
175,15,3.4,6,5.299999999999999,0,0,0.5238095238095238
176,10,2.8,4,4.0,0,0,0.25
177,18,3.111111111111111,6,5.149999999999999,0,0,0.47368421052631576
178,10,3.3,5,4.549999999999999,0,0,0.12
179,8,3.0,5,4.6499999999999995,0,0,0.5
180,17,3.411764705882353,6,5.199999999999999,0,0,0.47058823529411764
181,11,3.4545454545454546,6,5.5,0,0,0.5555555555555556
182,12,3.0833333333333335,5,4.449999999999999,0,0,0.09523809523809523
183,17,3.176470588235294,6,5.199999999999999,0,0,0.11538461538461539
184,22,3.409090909090909,6,5.0,0,0,0.625
185,21,3.4761904761904763,6,5.0,0,0,0.9545454545454546
186,16,3.4375,6,5.25,0,0,0.6818181818181818
187,10,3.1,4,4.0,0,0,0.4444444444444444
188,11,3.0,4,4.0,0,0,0.75
189,16,3.0,5,4.25,0,0,0.42105263157894735
190,16,3.3125,6,5.25,0,0,0.18518518518518517
191,14,3.5,6,5.35,0,0,0.875
192,17,2.9411764705882355,5,4.199999999999999,0,0,0.14814814814814814
193,10,2.8,4,4.0,0,0,0.5882352941176471
194,11,3.1818181818181817,5,4.5,0,0,0.16666666666666666
195,5,3.0,4,4.0,0,0,0.45454545454545453
196,9,3.2222222222222223,4,4.0,0,0,0.16666666666666666
197,13,3.230769230769231,6,5.399999999999999,0,0,0.1
198,17,3.176470588235294,6,5.199999999999999,0,0,0.5
199,20,3.4,6,5.050000000000001,0,0,0.6818181818181818
200,11,3.4545454545454546,6,5.5,0,0,0.34782608695652173
201,17,3.3529411764705883,6,5.199999999999999,0,0,0.4
202,16,3.3125,6,5.25,0,0,0.5
203,12,3.3333333333333335,6,5.449999999999999,0,0,0.6470588235294118
204,5,3.0,4,4.0,0,0,0.0625
205,9,2.888888888888889,4,4.0,0,0,0.16666666666666666
206,21,3.4761904761904763,6,5.0,0,0,0.2
207,18,3.111111111111111,6,5.149999999999999,0,0,0.5
208,6,3.3333333333333335,5,4.75,0,0,0.043478260869565216
209,8,3.375,4,4.0,0,0,0.0
210,16,3.5,6,5.25,0,0,0.043478260869565216
211,9,2.888888888888889,4,4.0,0,0,0.08695652173913043
212,23,3.217391304347826,6,5.0,0,0,0.3333333333333333
213,18,3.611111111111111,6,5.149999999999999,0,0,0.5769230769230769
214,7,3.142857142857143,5,4.699999999999999,0,0,0.25
215,14,3.5,6,5.35,0,0,0.0
216,15,3.2666666666666666,5,4.299999999999999,0,0,0.11538461538461539
217,12,3.0833333333333335,5,4.449999999999999,0,0,0.42105263157894735
218,10,3.3,5,4.549999999999999,0,0,0.6923076923076923
219,15,3.533333333333333,6,5.299999999999999,0,0,0.08695652173913043
220,10,3.6,6,5.549999999999999,0,0,0.47058823529411764
221,22,3.409090909090909,6,5.0,0,0,0.391304347826087
222,6,2.8333333333333335,4,4.0,0,0,0.12
223,9,3.7777777777777777,6,5.6,0,0,0.0
224,8,3.0,5,4.6499999999999995,0,0,0.0
225,19,3.526315789473684,6,5.099999999999998,0,0,0.2857142857142857
226,23,3.347826086956522,6,5.0,0,0,0.6153846153846154
227,9,3.4444444444444446,5,4.6,0,0,0.28
228,1,2.0,2,2.0,0,0,0.0
229,7,3.142857142857143,5,4.699999999999999,0,0,0.0
230,10,3.6,6,5.549999999999999,0,0,0.0
231,3,2.0,2,2.0,0,0,0.08333333333333333
232,11,3.1818181818181817,5,4.5,0,0,0.07692307692307693
233,22,3.409090909090909,6,5.0,0,0,0.32
234,2,2.0,2,2.0,0,0,0.043478260869565216
235,23,3.347826086956522,6,5.0,0,0,0.08695652173913043
236,7,3.142857142857143,5,4.699999999999999,0,0,0.30434782608695654
237,15,3.2666666666666666,5,4.299999999999999,0,0,0.375
238,6,3.3333333333333335,5,4.75,0,0,0.3125
239,10,2.8,4,4.0,0,0,0.0
240,18,3.2777777777777777,6,5.149999999999999,0,0,0.2727272727272727
241,10,2.8,4,4.0,0,0,0.3333333333333333
242,7,3.142857142857143,5,4.699999999999999,0,0,0.0
243,15,3.066666666666667,5,4.299999999999999,0,0,0.375
244,12,2.9166666666666665,4,4.0,0,0,0.42105263157894735
245,11,2.727272727272727,4,4.0,0,0,0.6428571428571429
246,6,2.8333333333333335,4,4.0,0,0,0.3076923076923077
247,15,3.4,6,5.299999999999999,0,0,0.23529411764705882
248,10,3.1,4,4.0,0,0,0.19047619047619047
249,20,3.45,6,5.050000000000001,0,0,0.2
250,13,3.0,5,4.399999999999999,0,0,0.5
251,22,3.272727272727273,6,5.0,0,0,0.34615384615384615
252,14,3.357142857142857,5,4.35,0,0,0.38461538461538464
253,22,3.409090909090909,6,5.0,0,0,0.5
254,21,3.3333333333333335,6,5.0,0,0,0.7916666666666666
255,16,3.5,6,5.25,0,0,0.6086956521739131
256,11,3.0,4,4.0,0,0,0.125
257,15,3.4,6,5.299999999999999,0,0,0.18181818181818182
258,21,3.380952380952381,6,5.0,0,0,0.7142857142857143
259,23,3.217391304347826,6,5.0,0,0,0.6923076923076923
260,11,2.727272727272727,4,4.0,0,0,0.36
261,4,2.0,2,2.0,0,0,0.25
262,21,3.3333333333333335,6,5.0,0,0,0.041666666666666664
263,9,3.2222222222222223,4,4.0,0,0,0.25
264,14,3.357142857142857,5,4.35,0,0,0.5333333333333333
265,22,3.272727272727273,6,5.0,0,0,0.44
266,15,3.4,6,5.299999999999999,0,0,0.4230769230769231
267,17,3.411764705882353,6,5.199999999999999,0,0,0.45454545454545453
268,15,3.4,6,5.299999999999999,0,0,0.5238095238095238
269,10,2.8,4,4.0,0,0,0.25
270,18,3.111111111111111,6,5.149999999999999,0,0,0.47368421052631576
271,10,3.3,5,4.549999999999999,0,0,0.12
272,8,3.0,5,4.6499999999999995,0,0,0.5
273,17,3.411764705882353,6,5.199999999999999,0,0,0.47058823529411764
274,11,3.4545454545454546,6,5.5,0,0,0.5555555555555556
275,12,3.0833333333333335,5,4.449999999999999,0,0,0.09523809523809523
276,17,3.176470588235294,6,5.199999999999999,0,0,0.11538461538461539
277,22,3.409090909090909,6,5.0,0,0,0.625
278,21,3.4761904761904763,6,5.0,0,0,0.9545454545454546
279,16,3.4375,6,5.25,0,0,0.6818181818181818
280,10,3.1,4,4.0,0,0,0.4444444444444444
281,11,3.0,4,4.0,0,0,0.75
282,16,3.0,5,4.25,0,0,0.42105263157894735
283,16,3.3125,6,5.25,0,0,0.18518518518518517
284,14,3.5,6,5.35,0,0,0.875
285,17,2.9411764705882355,5,4.199999999999999,0,0,0.14814814814814814
286,10,2.8,4,4.0,0,0,0.5882352941176471
287,11,3.1818181818181817,5,4.5,0,0,0.16666666666666666
288,5,3.0,4,4.0,0,0,0.45454545454545453
289,9,3.2222222222222223,4,4.0,0,0,0.16666666666666666
290,13,3.230769230769231,6,5.399999999999999,0,0,0.1
291,17,3.176470588235294,6,5.199999999999999,0,0,0.5
292,20,3.4,6,5.050000000000001,0,0,0.6818181818181818
293,11,3.4545454545454546,6,5.5,0,0,0.34782608695652173
294,17,3.3529411764705883,6,5.199999999999999,0,0,0.4
295,16,3.3125,6,5.25,0,0,0.5
296,12,3.3333333333333335,6,5.449999999999999,0,0,0.6470588235294118
297,5,3.0,4,4.0,0,0,0.0625
298,9,2.888888888888889,4,4.0,0,0,0.16666666666666666
299,21,3.4761904761904763,6,5.0,0,0,0.2
300,18,3.111111111111111,6,5.149999999999999,0,0,0.5
301,6,3.3333333333333335,5,4.75,0,0,0.043478260869565216
302,8,3.375,4,4.0,0,0,0.0
303,16,3.5,6,5.25,0,0,0.043478260869565216
304,9,2.888888888888889,4,4.0,0,0,0.08695652173913043
305,23,3.217391304347826,6,5.0,0,0,0.3333333333333333
306,18,3.611111111111111,6,5.149999999999999,0,0,0.5769230769230769
307,7,3.142857142857143,5,4.699999999999999,0,0,0.25
308,14,3.5,6,5.35,0,0,0.0
309,15,3.2666666666666666,5,4.299999999999999,0,0,0.11538461538461539
310,12,3.0833333333333335,5,4.449999999999999,0,0,0.42105263157894735
311,10,3.3,5,4.549999999999999,0,0,0.6923076923076923
312,15,3.533333333333333,6,5.299999999999999,0,0,0.08695652173913043
313,10,3.6,6,5.549999999999999,0,0,0.47058823529411764
314,22,3.409090909090909,6,5.0,0,0,0.391304347826087
315,6,2.8333333333333335,4,4.0,0,0,0.12
316,9,3.7777777777777777,6,5.6,0,0,0.0
317,8,3.0,5,4.6499999999999995,0,0,0.0
318,19,3.526315789473684,6,5.099999999999998,0,0,0.2857142857142857
319,23,3.347826086956522,6,5.0,0,0,0.6153846153846154
320,9,3.4444444444444446,5,4.6,0,0,0.28
321,1,2.0,2,2.0,0,0,0.0
322,7,3.142857142857143,5,4.699999999999999,0,0,0.0
323,10,3.6,6,5.549999999999999,0,0,0.0
324,3,2.0,2,2.0,0,0,0.08333333333333333
325,11,3.1818181818181817,5,4.5,0,0,0.07692307692307693
326,22,3.409090909090909,6,5.0,0,0,0.32
327,2,2.0,2,2.0,0,0,0.043478260869565216
328,23,3.347826086956522,6,5.0,0,0,0.08695652173913043
329,7,3.142857142857143,5,4.699999999999999,0,0,0.30434782608695654
330,15,3.2666666666666666,5,4.299999999999999,0,0,0.375
331,6,3.3333333333333335,5,4.75,0,0,0.3125
332,10,2.8,4,4.0,0,0,0.0
333,18,3.2777777777777777,6,5.149999999999999,0,0,0.2727272727272727
334,10,2.8,4,4.0,0,0,0.3333333333333333
335,7,3.142857142857143,5,4.699999999999999,0,0,0.0
336,15,3.066666666666667,5,4.299999999999999,0,0,0.375
337,12,2.9166666666666665,4,4.0,0,0,0.42105263157894735
338,11,2.727272727272727,4,4.0,0,0,0.6428571428571429
339,6,2.8333333333333335,4,4.0,0,0,0.3076923076923077
340,15,3.4,6,5.299999999999999,0,0,0.23529411764705882
341,10,3.1,4,4.0,0,0,0.19047619047619047
342,20,3.45,6,5.050000000000001,0,0,0.2
343,13,3.0,5,4.399999999999999,0,0,0.5
344,22,3.272727272727273,6,5.0,0,0,0.34615384615384615
345,14,3.357142857142857,5,4.35,0,0,0.38461538461538464
346,22,3.409090909090909,6,5.0,0,0,0.5
347,21,3.3333333333333335,6,5.0,0,0,0.7916666666666666
348,16,3.5,6,5.25,0,0,0.6086956521739131
349,11,3.0,4,4.0,0,0,0.125
350,15,3.4,6,5.299999999999999,0,0,0.18181818181818182
351,21,3.380952380952381,6,5.0,0,0,0.7142857142857143
352,23,3.217391304347826,6,5.0,0,0,0.6923076923076923
353,11,2.727272727272727,4,4.0,0,0,0.36
354,4,2.0,2,2.0,0,0,0.25
355,21,3.3333333333333335,6,5.0,0,0,0.041666666666666664
356,9,3.2222222222222223,4,4.0,0,0,0.25
357,14,3.357142857142857,5,4.35,0,0,0.5333333333333333
358,22,3.272727272727273,6,5.0,0,0,0.44
359,15,3.4,6,5.299999999999999,0,0,0.4230769230769231
360,17,3.411764705882353,6,5.199999999999999,0,0,0.45454545454545453
361,15,3.4,6,5.299999999999999,0,0,0.5238095238095238
362,10,2.8,4,4.0,0,0,0.25
363,18,3.111111111111111,6,5.149999999999999,0,0,0.47368421052631576
364,10,3.3,5,4.549999999999999,0,0,0.12
365,8,3.0,5,4.6499999999999995,0,0,0.5
366,17,3.411764705882353,6,5.199999999999999,0,0,0.47058823529411764
367,11,3.4545454545454546,6,5.5,0,0,0.5555555555555556
368,12,3.0833333333333335,5,4.449999999999999,0,0,0.09523809523809523
369,17,3.176470588235294,6,5.199999999999999,0,0,0.11538461538461539
370,22,3.409090909090909,6,5.0,0,0,0.625
371,21,3.4761904761904763,6,5.0,0,0,0.9545454545454546
372,16,3.4375,6,5.25,0,0,0.6818181818181818
373,10,3.1,4,4.0,0,0,0.4444444444444444
374,11,3.0,4,4.0,0,0,0.75
375,16,3.0,5,4.25,0,0,0.42105263157894735
376,16,3.3125,6,5.25,0,0,0.18518518518518517
377,14,3.5,6,5.35,0,0,0.875
378,17,2.9411764705882355,5,4.199999999999999,0,0,0.14814814814814814
379,10,2.8,4,4.0,0,0,0.5882352941176471
380,11,3.1818181818181817,5,4.5,0,0,0.16666666666666666
381,5,3.0,4,4.0,0,0,0.45454545454545453
382,9,3.2222222222222223,4,4.0,0,0,0.16666666666666666
383,13,3.230769230769231,6,5.399999999999999,0,0,0.1
384,17,3.176470588235294,6,5.199999999999999,0,0,0.5
385,20,3.4,6,5.050000000000001,0,0,0.6818181818181818
386,11,3.4545454545454546,6,5.5,0,0,0.34782608695652173
387,17,3.3529411764705883,6,5.199999999999999,0,0,0.4
388,16,3.3125,6,5.25,0,0,0.5
389,12,3.3333333333333335,6,5.449999999999999,0,0,0.6470588235294118
390,5,3.0,4,4.0,0,0,0.0625
391,9,2.888888888888889,4,4.0,0,0,0.16666666666666666
392,21,3.4761904761904763,6,5.0,0,0,0.2
393,18,3.111111111111111,6,5.149999999999999,0,0,0.5
394,6,3.3333333333333335,5,4.75,0,0,0.043478260869565216
395,8,3.375,4,4.0,0,0,0.0
396,16,3.5,6,5.25,0,0,0.043478260869565216
397,9,2.888888888888889,4,4.0,0,0,0.08695652173913043
398,23,3.217391304347826,6,5.0,0,0,0.3333333333333333
399,18,3.611111111111111,6,5.149999999999999,0,0,0.5769230769230769
400,7,3.142857142857143,5,4.699999999999999,0,0,0.25
401,14,3.5,6,5.35,0,0,0.0
402,15,3.2666666666666666,5,4.299999999999999,0,0,0.11538461538461539
403,12,3.0833333333333335,5,4.449999999999999,0,0,0.42105263157894735
404,10,3.3,5,4.549999999999999,0,0,0.6923076923076923
405,15,3.533333333333333,6,5.299999999999999,0,0,0.08695652173913043
406,10,3.6,6,5.549999999999999,0,0,0.47058823529411764
407,22,3.409090909090909,6,5.0,0,0,0.391304347826087
408,6,2.8333333333333335,4,4.0,0,0,0.12
409,9,3.7777777777777777,6,5.6,0,0,0.0
410,8,3.0,5,4.6499999999999995,0,0,0.0
411,19,3.526315789473684,6,5.099999999999998,0,0,0.2857142857142857
412,23,3.347826086956522,6,5.0,0,0,0.6153846153846154
413,9,3.4444444444444446,5,4.6,0,0,0.28
414,1,2.0,2,2.0,0,0,0.0
415,7,3.142857142857143,5,4.699999999999999,0,0,0.0
416,10,3.6,6,5.549999999999999,0,0,0.0
417,3,2.0,2,2.0,0,0,0.08333333333333333
418,11,3.1818181818181817,5,4.5,0,0,0.07692307692307693
419,22,3.409090909090909,6,5.0,0,0,0.32
420,2,2.0,2,2.0,0,0,0.043478260869565216
421,23,3.347826086956522,6,5.0,0,0,0.08695652173913043
422,7,3.142857142857143,5,4.699999999999999,0,0,0.30434782608695654
423,15,3.2666666666666666,5,4.299999999999999,0,0,0.375
424,6,3.3333333333333335,5,4.75,0,0,0.3125
425,10,2.8,4,4.0,0,0,0.0
426,18,3.2777777777777777,6,5.149999999999999,0,0,0.2727272727272727
427,10,2.8,4,4.0,0,0,0.3333333333333333
428,7,3.142857142857143,5,4.699999999999999,0,0,0.0
429,15,3.066666666666667,5,4.299999999999999,0,0,0.375
430,12,2.9166666666666665,4,4.0,0,0,0.42105263157894735
431,11,2.727272727272727,4,4.0,0,0,0.6428571428571429
432,6,2.8333333333333335,4,4.0,0,0,0.3076923076923077
433,15,3.4,6,5.299999999999999,0,0,0.23529411764705882
434,10,3.1,4,4.0,0,0,0.19047619047619047
435,20,3.45,6,5.050000000000001,0,0,0.2
436,13,3.0,5,4.399999999999999,0,0,0.5
437,22,3.272727272727273,6,5.0,0,0,0.34615384615384615
438,14,3.357142857142857,5,4.35,0,0,0.38461538461538464
439,22,3.409090909090909,6,5.0,0,0,0.5
440,21,3.3333333333333335,6,5.0,0,0,0.7916666666666666
441,16,3.5,6,5.25,0,0,0.6086956521739131
442,11,3.0,4,4.0,0,0,0.125
443,15,3.4,6,5.299999999999999,0,0,0.18181818181818182
444,21,3.380952380952381,6,5.0,0,0,0.7142857142857143
445,23,3.217391304347826,6,5.0,0,0,0.6923076923076923
446,11,2.727272727272727,4,4.0,0,0,0.36
447,4,2.0,2,2.0,0,0,0.25
448,21,3.3333333333333335,6,5.0,0,0,0.041666666666666664
449,9,3.2222222222222223,4,4.0,0,0,0.25
450,14,3.357142857142857,5,4.35,0,0,0.5333333333333333
451,22,3.272727272727273,6,5.0,0,0,0.44
452,15,3.4,6,5.299999999999999,0,0,0.4230769230769231
453,17,3.411764705882353,6,5.199999999999999,0,0,0.45454545454545453
454,15,3.4,6,5.299999999999999,0,0,0.5238095238095238
455,10,2.8,4,4.0,0,0,0.25
456,18,3.111111111111111,6,5.149999999999999,0,0,0.47368421052631576
457,10,3.3,5,4.549999999999999,0,0,0.12
458,8,3.0,5,4.6499999999999995,0,0,0.5
459,17,3.411764705882353,6,5.199999999999999,0,0,0.47058823529411764
460,11,3.4545454545454546,6,5.5,0,0,0.5555555555555556
461,12,3.0833333333333335,5,4.449999999999999,0,0,0.09523809523809523
462,17,3.176470588235294,6,5.199999999999999,0,0,0.11538461538461539
463,22,3.409090909090909,6,5.0,0,0,0.625
464,21,3.4761904761904763,6,5.0,0,0,0.9545454545454546
465,16,3.4375,6,5.25,0,0,0.6818181818181818
466,10,3.1,4,4.0,0,0,0.4444444444444444
467,11,3.0,4,4.0,0,0,0.75
468,16,3.0,5,4.25,0,0,0.42105263157894735
469,16,3.3125,6,5.25,0,0,0.18518518518518517
470,14,3.5,6,5.35,0,0,0.875
471,17,2.9411764705882355,5,4.199999999999999,0,0,0.14814814814814814
