t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
90,88,6.6022727272727275,233,5.085836909871245,1.0,0.2644628099173554
91,90,6.8,233,5.085836909871245,1.0,0.4015748031496063
92,81,7.074074074074074,233,5.085836909871245,1.0,0.20422535211267606
93,93,6.376344086021505,233,5.085836909871245,1.0,0.27007299270072993
94,111,6.45045045045045,233,5.085836909871245,1.0,0.4676258992805755
95,86,6.325581395348837,233,5.085836909871245,1.0,0.4172661870503597
96,86,6.465116279069767,226,4.960176991150442,0.9699570815450643,0.2463768115942029
97,89,6.977528089887641,233,5.085836909871245,0.9699570815450643,0.34615384615384615
98,85,6.529411764705882,233,5.085836909871245,1.0,0.4032258064516129
99,74,6.837837837837838,226,4.960176991150442,0.9699570815450643,0.325
100,105,6.352380952380952,233,5.085836909871245,0.9699570815450643,0.3458646616541353
101,93,6.870967741935484,233,5.085836909871245,1.0,0.33783783783783783
102,82,6.853658536585366,233,5.085836909871245,1.0,0.34615384615384615
103,92,6.554347826086956,230,5.065217391304348,0.9871244635193133,0.38095238095238093
104,71,7.070422535211268,230,5.065217391304348,1.0,0.26356589147286824
105,86,6.244186046511628,233,5.085836909871245,0.9871244635193133,0.3305084745762712
106,79,6.8734177215189876,230,5.065217391304348,0.9871244635193133,0.375
107,91,6.3076923076923075,233,5.085836909871245,0.9871244635193133,0.3178294573643411
108,77,6.532467532467533,233,5.085836909871245,1.0,0.4358974358974359
109,68,6.588235294117647,233,5.085836909871245,1.0,0.2608695652173913
110,81,6.617283950617284,233,5.085836909871245,1.0,0.18253968253968253
111,105,6.2,233,5.085836909871245,1.0,0.4198473282442748
112,88,6.6022727272727275,233,5.085836909871245,1.0,0.41911764705882354
113,98,6.959183673469388,233,5.085836909871245,1.0,0.4645669291338583
114,91,6.373626373626373,230,5.065217391304348,0.9871244635193133,0.3695652173913043
115,90,6.433333333333334,233,5.085836909871245,0.9871244635193133,0.2746478873239437
116,88,6.659090909090909,230,5.065217391304348,0.9871244635193133,0.3088235294117647
117,73,6.904109589041096,233,5.085836909871245,0.9871244635193133,0.2777777777777778
118,105,6.6761904761904765,233,5.085836909871245,1.0,0.36923076923076925
